obrzêk lifatyczny koñczyna górny prawy	ICD10:I89.0	4	6	Obrzêk ch³onny niesklasyfikowany gdzie indziej
operacja oko lewy	ICD10:Z98.8	5	12	Inne okreœlone stany po zabiegach chirurgicznych
krwawieñ z przewód pokarmowy	ICD10:K92.2	72	77	Krwotok z przewodu pokarmowego, nieokreœlony
uczulenie na lek	ICD10:Z88	97	98	Uczulenia na leki, œrodki farmakologiczne i substancje biologiczne w wywiadzie
ból d³awicowy	ICD10:R07.2	6	8	Ból w okolicy przedsercowej
dusznoœæ wysi³kowy	ICD10:R06.0	79	79	Dusznoœæ
okresowy ból w klatka piersiowy o charakter ucisk	ICD10:R07.4	1	1	Ból w klatce piersiowej, nieokreœlony
uczucie ko³atania serce	ICD10:R00.2	59	59	
stan przedomdleniowe ( czêsto zwi¹zane z	ICD10:R55	1	1	Omdlenie i zapaœæ
niski stê¿enie glukoza do 70mg/dl	ICD10:R73.0	1	2	Nieprawid³owe wyniki testu tolerancji glukozy
infekcja drogi moczowy	ICD10:N39.0	2	2	Zaka¿enie uk³adu moczowego o nieokreœlonym umiejscowieniu
antybiotyk	ICD10:Z88.1	1	26	Uczulenie na inne antybiotyki w wywiadzie
pobolewanie w podbrzusze	ICD10:R10.2	1	3	Ból w okolicy miednicy i krocza
nudnoœæ	ICD10:R11	22	22	Nudnoœci i wymioty
cieœñ nadgarstek	ICD10:G56.0	7	7	Zespó³ cieœni nadgarstka
wrodzony wada serce pod postaæ zespó³ taussig-bing	ICD10:Q20.1	23	23	Odejœcie obu du¿ych naczyñ z prawej komory
koarktacj¹ aorta	ICD10:Q25.1	27	27	Zwê¿enie cieœni aorty
operacja metoda korekcja anatomiczny	ICD10:Z98.8	7	24	Inne okreœlone stany po zabiegach chirurgicznych
balonowy plastyka	ICD10:Z98.8	1	10	Inne okreœlone stany po zabiegach chirurgicznych
rekoarktacji	ICD10:I77	25	33	Inne choroby têtnic i têtniczek
plastyka balonowy	ICD10:Z98.8	2	92	Inne okreœlone stany po zabiegach chirurgicznych
nadzastawkowego zwê¿enie têtnica p³ucny	ICD10:Q25.6	2	3	Zwê¿enie pnia p³ucnego
nadzastawkowe zwê¿enie têtnica p³ucny	ICD10:Q25.6	2	4	Zwê¿enie pnia p³ucnego
rekoarktacja	ICD10:I77	25	37	Inne choroby têtnic i têtniczek
nadciœnienie têtniczy wtórny	ICD10:I15.9	4	8	Nadciœnienie wtórne, nieokreœlone
wrodzony wada serce pod postaæ zespó³ taussing-bing	ICD10:Q20.1	11	11	Odejœcie obu du¿ych naczyñ z prawej komory
coa	ICD10:Q25.1	37	37	Zwê¿enie cieœni aorty
nadzastawkowego zwê¿enie t p³ucny	ICD10:Q25.6	2	3	Zwê¿enie pnia p³ucnego
nadzastawkowym zwê¿enie têtnica p³ucny	ICD10:Q25.6	2	3	Zwê¿enie pnia p³ucnego
rekoarkatacj¹	ICD10:I77	2	3	Inne choroby têtnic i têtniczek
zabieg urologiczny	ICD10:Z98.8	1	4	Inne okreœlone stany po zabiegach chirurgicznych
wrodzony sinicza wada serce pod postaæ wspólny kana³ przedsionkowy - komorowy	ICD10:Q21.2	3	3	Ubytek przegrody przedsionkowo-komorowej
prze³o¿enie wielki naczynie	ICD10:Q20.3	4	4	Nieprawid³owe po³¹czenia komorowo-têtnicze
ca³kowity prawid³owy sp³yw ¿y³a p³ucny	ICD10:Q26.2	12	15	Ca³kowicie nieprawid³owe ujœcie ¿y³ p³ucnych
zespolenie b-t	ICD10:Z98.8	1	5	Inne okreœlone stany po zabiegach chirurgicznych
tapvr	ICD10:Q26.2	10	10	Ca³kowicie nieprawid³owe ujœcie ¿y³ p³ucnych
korekcja	ICD10:Z98.8	13	38	Inne okreœlone stany po zabiegach chirurgicznych
bdg	ICD10:Z98.8	8	24	Inne okreœlone stany po zabiegach chirurgicznych
op fontana z tunel wewn¹trzprzedsionkowym	ICD10:Z98.8	1	3	Inne okreœlone stany po zabiegach chirurgicznych
zamkniêcie fenestracji	ICD10:Z98.8	4	10	Inne okreœlone stany po zabiegach chirurgicznych
przetoka ¿ylno-¿ylna	ICD10:I87.8	9	13	Inne okreœlone zaburzenia funkcji ¿y³
zamkniêcie	ICD10:Z95.8	78	275	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
przetoka	ICD10:Q39.2	1	5	Wrodzona przetoka tchawiczo-prze³ykowa bez zaroœniêcia
przetoka ¿ylny -¿ylne	ICD10:I87.8	2	3	Inne okreœlone zaburzenia funkcji ¿y³
przetok	ICD10:I87.8	1	3	Inne okreœlone zaburzenia funkcji ¿y³
zestaw vascular plug iv avp iv 5 milimetr occlutech pda occluder 6/4 milimetr	ICD10:Z95.8	1	2	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
niedro¿noœæ lewy ¿y³a udowy i biodrowy wspólny z rozwin¹æ kr¹¿enie oboczny	ICD10:I74.3	1	2	Zator i zakrzep têtnic koñczyn dolnych
odwrócenie trzewia	ICD10:Q89.3	44	47	U³o¿enie odwrotne
trzepotanie przedsionek	ICD10:I48	17	17	Migotanie i trzepotanie przedsionków
zmiana ¿ylakowate i troficzny koñczyna dolny	ICD10:I83	2	3	¯ylaki koñczyn dolnych
hipercholesterolemia	ICD10:E78.0	421	532	Czysta hipercholesterolemia
pobolewania w klatka piersiowy k³ucie	ICD10:R07.3	3	3	Inne bóle w klatce piersiowej
okresowo ko³atania serce	ICD10:R00.2	16	16	
inny dolegliwoœæ	ICD10:R68	1	107	Inne objawy i dolegliwoœci ogólne
papieros	ICD10:Z72.0	31	35	U¿ywanie tytoniu
alkohol sporadycznie	ICD10:Z72.1	19	19	U¿ywanie alkoholu
appendektomia	ICD10:Z98.8	28	87	Inne okreœlone stany po zabiegach chirurgicznych
omdlenie o jasny etiologia	ICD10:R55	3	3	Omdlenie i zapaœæ
migrena	ICD10:G43.9	27	43	Migrena, nieokreœlona
nadwaga	ICD10:E66	31	108	Oty³oœæ
bradykardia do 38/min	ICD10:R00.1	2	3	Bradykardia, nieokreœlona
wada serce	ICD10:Q20	17	35	Wrodzone wady rozwojowe jam i po³¹czeñ sercowych
scd	ICD10:I46.1	4	5	Nag³y zgon sercowy, tak opisany
nikotynizm : tak	ICD10:Z72.0	17	22	U¿ywanie tytoniu
12 paczkolat	ICD10:Z72.0	2	2	U¿ywanie tytoniu
alkohol	ICD10:Z72.1	147	151	U¿ywanie alkoholu
uzale¿nienie inny	ICD10:Z72	138	204	Problemy zwi¹zane ze stylem ¿ycia
wrodzony   wada serce sinicza pod postaæ atrezja zastawka têtnica p³ucny i zastawka trójdzielny	ICD10:Q22	1	1	Wrodzone wady rozwojowe zastawki pnia p³ucnego i zastawki trójdzielnej
ubytek miêdzykomorowy i miêdzyprzedsionkowym	ICD10:Q21	4	4	Wrodzone wady rozwojowe przegród serca
operacja prawostronny   zespolenie   systemowo-p³ucnego	ICD10:Z98.8	2	6	Inne okreœlone stany po zabiegach chirurgicznych
operacja fontana	ICD10:Z98.8	33	75	Inne okreœlone stany po zabiegach chirurgicznych
zamkniêcie fenestracji zestaw aso	ICD10:Z95.8	3	10	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
wrodzony   wada serce sinicz¹ wada   serce pod postaæ atrezja zastawka têtnica p³ucny i zastawka trójdzielny	ICD10:Q22	1	1	Wrodzone wady rozwojowe zastawki pnia p³ucnego i zastawki trójdzielnej
wrodzony sinicz¹ wada   serce pod postaæ atrezja zastawka têtnica p³ucny i zastawka trójdzielny	ICD10:Q22	1	1	Wrodzone wady rozwojowe zastawki pnia p³ucnego i zastawki trójdzielnej
zespolenie b-t dx	ICD10:Z98.8	1	1	Inne okreœlone stany po zabiegach chirurgicznych
rozkojarzeniem przedsionkowo-komorowym	ICD10:I45.8	4	4	Inne okreœlone zaburzenia przewodnictwa
zmniejszyæ tolerancja wysi³ek	ICD10:R53	26	44	Z³e samopoczucie i zmêczenie
piæ	ICD10:Z72.1	8	8	U¿ywanie alkoholu
uczulenie i nietolerancja lek	ICD10:Z88	1	1	Uczulenia na leki, œrodki farmakologiczne i substancje biologiczne w wywiadzie
pojedynczy pobudzenie nadkomorowe	ICD10:I49.1	51	61	Przedwczesna depolaryzacja przedsionkowa [pobudzenie przedsionkowe]
migrenowy ból g³owa do daleki diagnostyka	ICD10:G43.9	1	1	Migrena, nieokreœlona
tachykardia	ICD10:R00.0	32	32	Tachykardia, nieokreœlona
dusznoœæ spoczynkowy raczej w dzienie	ICD10:R06.0	1	1	Dusznoœæ
depresja	ICD10:F33	34	92	Zaburzenia depresyjne nawracaj¹ce
cc	ICD10:O82.9	15	48	Poród pojedynczy przez ciêcie cesarskie, nieokreœlony
tak przez 8 rok ( paczek )	ICD10:Z72.0	1	1	U¿ywanie tytoniu
alkohol : 2 drink wieczór	ICD10:Z72.1	3	3	U¿ywanie alkoholu
wrodzony wada serce pod postaæ zwê¿enie cieœñ aorta	ICD10:Q25.1	59	59	Zwê¿enie cieœni aorty
dwup³atkowy zastawka aortalny	ICD10:Q23.1	30	58	Wrodzona niedomykalnoœæ zastawki aortalnej
implantacja stent cp do poprzeczny czêœæ ³uk ( obejmowaæ odejœcie lsca )	ICD10:Z95.8	3	5	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
operacja wada metoda crafoorda	ICD10:Z98.8	6	12	Inne okreœlone stany po zabiegach chirurgicznych
zwê¿enie	ICD10:Q23.0	6	21	Wrodzone zwê¿enie zastawki aortalnej
niedomykalnoœæ zastawka aortalny i/ii stopieñ z ³agodny stenoz¹ zastawka	ICD10:I35.2	3	3	Zwê¿enie zastawki aortalnej z niedomykalnoœci¹
niedomykalnoœæ zastawka trójdzielny œlad/i stopieñ	ICD10:I36.1	6	9	Niereumatyczna niedomykalnoœæ zastawki trójdzielnej
podejrzenie zwê¿enie têtnica podobojczykowy lewy	ICD10:Q25.8	2	2	Inne wrodzone wady rozwojowe du¿ych têtnic
cecha zespó³ podkradania	ICD10:G45.8	3	4	Inne przemijaj¹ce napady niedokrwienia mózgu i zespo³y pokrewne
leczenie kardiochirurgiczny	ICD10:Z98.8	2	8	Inne okreœlone stany po zabiegach chirurgicznych
koarktacji aorta	ICD10:Q25.1	69	69	Zwê¿enie cieœni aorty
implantacja stent obejmowaæ odejœcie lewy têtnica podobojczykowy	ICD10:Z95.8	2	6	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
dolegliwoœæ	ICD10:K27	1	65	Wrzód trawienny o nieokreœlonej lokalizacji
sporadycznie odczuwaæ k³ucie w oko³o serce po strona lewy	ICD10:R07.3	1	1	Inne bóle w klatce piersiowej
papieros elektroniczny	ICD10:Z72.8	2	3	Inne problemy zwi¹zane ze stylem ¿ycia
wrodzony wada serce pod postaæ prze³o¿enie wielki pieñ têtniczy	ICD10:Q20.3	132	132	Nieprawid³owe po³¹czenia komorowo-têtnicze
zespó³ preekscytacji	ICD10:I45.6	16	16	Zespó³ preekscytacji
czêstoskurcz nadkomorowy bezobjawowy	ICD10:I47.1	3	3	Czêstoskurcz nadkomorowy
operacja korekcja anatomiczny	ICD10:Z98.8	14	27	Inne okreœlone stany po zabiegach chirurgicznych
hospitalizacja	ICD10:Z98.8	1	34	Inne okreœlone stany po zabiegach chirurgicznych
cecha preekscytacji	ICD10:I45.6	1	1	Zespó³ preekscytacji
tonsilectomia	ICD10:Z98.8	1	3	Inne okreœlone stany po zabiegach chirurgicznych
wrodzony wada serce pod postaæ odejœcie oba du¿y naczynie z prawy komora	ICD10:Q20.1	4	5	Odejœcie obu du¿ych naczyñ z prawej komory
prawostronny zespolenie systemowo-p³ucnym	ICD10:Z98.8	10	18	Inne okreœlone stany po zabiegach chirurgicznych
ubytek komorowy	ICD10:Q21.0	6	6	Ubytek przegrody miêdzykomorowej
podwójny odejœcie naczynie z prawy komora	ICD10:Q20.1	8	10	Odejœcie obu du¿ych naczyñ z prawej komory
zwê¿enie lewy têtnica p³ucny	ICD10:Q25.6	22	52	Zwê¿enie pnia p³ucnego
zwê¿enie t p³ucny	ICD10:Q25.6	2	3	Zwê¿enie pnia p³ucnego
wada wrodzony pod postaæ zwê¿enie droga odp³yw z prawy komora	ICD10:Q22.3	2	6	Inne wrodzone wady rozwojowe zastawki pnia p³ucnego
ubytek w przegroda miêdzyprzedsionkowej typ drugi	ICD10:Q21.1	6	6	Ubytek przegrody miêdzyprzedsionkowej
operacja metoda korekcja ca³kowity	ICD10:Z98.8	2	8	Inne okreœlone stany po zabiegach chirurgicznych
du¿y niedomykalnoœæ zastawka p³ucny	ICD10:I37.1	2	3	Niedomykalnoœæ zastawki pnia p³ucnego
³agodny arytmia komorowy i nadkomorowa	ICD10:I49	3	3	Inne zaburzenia rytmu serca
mnogi wada kostny	ICD10:Q79.9	4	10	Wrodzona wada rozwojowa uk³adu miêœniowo-szkieletowego, nieokreœlona
niedoczynnoœæ tarczyca w trata leczenie	ICD10:E03.9	1	1	Niedoczynnoœæ tarczycy, nieokreœlona
oczopl¹s	ICD10:H55	18	18	Oczopl¹s i inne nieregularne ruchy ga³ki ocznej
okresowo kluæ ból w klatka piersiowy	ICD10:R07.4	1	1	Ból w klatce piersiowej, nieokreœlony
schizofrenia	ICD10:F20.9	6	6	Schizofrenia, nieokreœlona
³agodny zastawkowy zwê¿enie têtnica p³ucny	ICD10:I37.1	2	5	Niedomykalnoœæ zastawki pnia p³ucnego
ubytek w przegroda miêdzyprzedsionkowej	ICD10:Q21.1	86	87	Ubytek przegrody miêdzyprzedsionkowej
zapink¹	ICD10:Z95.8	4	13	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
operacja splot barkowy prawy	ICD10:Z98.8	1	4	Inne okreœlone stany po zabiegach chirurgicznych
uszkodzenie oko³oporodowy z niedow³ad prawostronny koñczyna górny	ICD10:P14.0	1	1	Pora¿enie Erba spowodowane urazem porodowym
zwê¿enie zastawkowy têtnica p³ucny	ICD10:Q22.1	4	6	Wrodzone zwê¿enie zastawki pnia p³ucnego
niedow³ad prawy koñczyna górny ( oko³oporodowy uszkodzenie splot ramienny )	ICD10:P14.0	1	1	Pora¿enie Erba spowodowane urazem porodowym
okresowy spadek ciœnienie têtniczy	ICD10:R03.1	1	2	Nieswoiste obni¿one ciœnienie têtnicze krwi
sporadycznie ból w klasa piersiowy	ICD10:R07.4	2	2	Ból w klatce piersiowej, nieokreœlony
niedow³ad prawostronny z powód oko³oporodowy uszkodzenie splot barkowy	ICD10:P14.0	1	1	Pora¿enie Erba spowodowane urazem porodowym
rolnik	ICD10:Z57.4	3	8	Nara¿enie zawodowe na czynniki toksyczne w rolnictwie
wrodzony wada serce - ubytek w przegroda miêdzykomorowy	ICD10:Q21.0	15	15	Ubytek przegrody miêdzykomorowej
leczyæ operacyjnie	ICD10:Z98.8	2	10	Inne okreœlone stany po zabiegach chirurgicznych
arytmia serce	ICD10:I49.9	5	6	Zaburzenia rytmu serca, nieokreœlone
nadciœnienie têtniczy ii stopieñ wed³ug ptnt	ICD10:I10	5	5	Nadciœnienie samoistne (pierwotne)
choroba hashimoto	ICD10:E06.3	70	71	Zapalenie tarczycy autoimmunologiczne
upoœledzony tolerancja glukoza	ICD10:R73.0	25	26	Nieprawid³owe wyniki testu tolerancji glukozy
insulinoopornoœæ	ICD10:R73.0	32	43	Nieprawid³owe wyniki testu tolerancji glukozy
nadciœnienie têtniczy ist wed³ug who	ICD10:I10	4	4	Nadciœnienie samoistne (pierwotne)
autoimmunologiczne zapalenie tarczyca	ICD10:E06.3	8	9	Zapalenie tarczycy autoimmunologiczne
rr : 130/85-150/90mmhg	ICD10:R03	1	2	Nieprawid³owy wynik pomiaru ciœnienia têtniczego krwi, bez rozpoznania
rr mx 170/95mmhg	ICD10:R03	1	2	Nieprawid³owy wynik pomiaru ciœnienia têtniczego krwi, bez rozpoznania
wystêpowaæ codziennie	ICD10:R00.2	1	1	
towarzyszyæ dusznoœæ	ICD10:R06.0	4	6	Dusznoœæ
k³ucie w klatka piersiowy	ICD10:R07.3	6	6	Inne bóle w klatce piersiowej
diagnozowaæ	ICD10:C90	1	9	Szpiczak mnogi i nowotwory z³oœliwe z komórek plazmatycznych
zmêczenie po wejœcie na 4 piêtro	ICD10:R53	2	3	Z³e samopoczucie i zmêczenie
palenie tytoñ : tak	ICD10:Z72.0	14	17	U¿ywanie tytoniu
8-10 papieros dziennie	ICD10:Z72.0	2	2	U¿ywanie tytoniu
trwaæ 2-3min	ICD10:R00.2	1	1	
rr : 110/63-145/83 mmhg	ICD10:R03	1	2	Nieprawid³owy wynik pomiaru ciœnienia têtniczego krwi, bez rozpoznania
rr mx 160/95mmhg	ICD10:R03	1	2	Nieprawid³owy wynik pomiaru ciœnienia têtniczego krwi, bez rozpoznania
okresowy wahanie rr	ICD10:R03	1	3	Nieprawid³owy wynik pomiaru ciœnienia têtniczego krwi, bez rozpoznania
ból zamostkowe	ICD10:R07.2	12	15	Ból w okolicy przedsercowej
ospa³oœæ	ICD10:R40.0	3	4	Sennoœæ
czêsty spadek glikemia do 70mg%	ICD10:R73.0	1	2	Nieprawid³owe wyniki testu tolerancji glukozy
oko³o 6 papieros dziennie	ICD10:Z72.0	2	2	U¿ywanie tytoniu
ha wtórny	ICD10:I15	4	6	Nadciœnienie wtórne
kardiomiopatia po³ogowy	ICD10:O90.3	16	17	Kardiomiopatia w czasie po³ogu
poród droga ciêcie cesarski	ICD10:O82	2	5	Poród pojedynczy przez ciêcie cesarskie
g³uchota ucho prawy	ICD10:H90	13	15	Upoœledzenie s³uchu przewodzeniowe i czuciowo-nerwowe
zagra¿aæ rzucawka	ICD10:O14.9	1	2	Stan przedrzucawkowy nieokreœlony
poród	ICD10:O82	6	10	Poród pojedynczy przez ciêcie cesarskie
labilny wartoœæ ciœnienie têtniczy	ICD10:R03	17	42	Nieprawid³owy wynik pomiaru ciœnienia têtniczego krwi, bez rozpoznania
poród cesarski ciêcie	ICD10:O82.1	1	2	Poród pojedynczy przez ciêcie cesarskie ze wskazañ nag³ych
zagra¿ajacym stan przedrzucawkowym	ICD10:O14.9	4	6	Stan przedrzucawkowy nieokreœlony
pih	ICD10:O13	1	2	Nadciœnienie ci¹¿owe [wywo³ane ci¹¿¹] bez znamiennego bia³komoczu
poród przedwczesny	ICD10:O60.1	1	2	Przedwczesna czynnoœæ porodowa z porodem przedwczesnym
operacyjny droga ciêcie cesarski	ICD10:O82.1	1	2	Poród pojedynczy przez ciêcie cesarskie ze wskazañ nag³ych
wrodzony wada serce pod postaæ atrezja zastawka trójdzielny	ICD10:Q22.4	30	33	Wrodzone zwê¿enie zastawki trójdzielnej
metoda dwukierunkowy glenna	ICD10:Z98.8	1	3	Inne okreœlone stany po zabiegach chirurgicznych
metoda fontana	ICD10:Z98.8	1	5	Inne okreœlone stany po zabiegach chirurgicznych
zamkniêcie fenestracji zestaw zamykaæ ( amplatzer-device	ICD10:Z95.8	1	3	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
operacja : przewê¿enie têtnica p³ucny	ICD10:Z98.8	1	1	Inne okreœlone stany po zabiegach chirurgicznych
niewydolnoœæ serce	ICD10:I50.9	111	181	Niewydolnoœæ serca, nieokreœlona
dysfunkcja rozkurczowy lk	ICD10:I50.1	4	6	Niewydolnoœæ serca lewokomorowa
nadciœnienie têtniczy w trakt farmakoterapia	ICD10:I10	1	1	Nadciœnienie samoistne (pierwotne)
wole guzowaty tarczyca	ICD10:E04.9	5	17	Wole nietoksyczne, nieokreœlone
ca jajnik	ICD10:C56	12	14	Nowotwór z³oœliwy jajnika
¿ylak kk dolny	ICD10:I83	27	41	¯ylaki koñczyn dolnych
dn¹ moczanowy	ICD10:M10.9	3	5	Dna, nieokreœlona
guzek tarczyca	ICD10:E04.9	16	40	Wole nietoksyczne, nieokreœlone
spadek tolerancja wysi³ek	ICD10:R53	21	37	Z³e samopoczucie i zmêczenie
przejœcie oko³o 100 mêski wywo³ywaæ dusznoœæ brak dech	ICD10:R06.0	1	2	Dusznoœæ
typowy odejœcie pieñ lewy têtnica wieñcowy z obraz istotny zwê¿enie	ICD10:Q24.5	1	2	Wada rozwojowa naczyñ wieñcowych
znaczny poszerzenie jam serce	ICD10:R93.1	1	2	Nieprawid³owe wyniki diagnostycznych badañ obrazowych serca i kr¹¿enia wieñcowego
przerost lk	ICD10:I42.2	1	2	Inne kardiomiopatie przerostowe
ii wed³ug nyha	ICD10:I50	6	8	Niewydolnoœæ serca
wrodzony wada serce pod postaæ zespó³ niedorozwój lewy serce	ICD10:Q23.4	174	175	Zespó³ niedorozwoju lewej czêœci serca
operacja meta norwooda	ICD10:Z98.8	30	80	Inne okreœlone stany po zabiegach chirurgicznych
operacja meta dwukierunkowy glenna	ICD10:Z98.8	1	4	Inne okreœlone stany po zabiegach chirurgicznych
operacja fontana - tunel zewn¹trzprzedsionkowy z fenestracj¹	ICD10:Z98.8	3	6	Inne okreœlone stany po zabiegach chirurgicznych
zamkniêcie fenestracji zestaw amplatzer	ICD10:Z95.8	9	12	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
poszerzenie neoaorty	ICD10:R93.1	8	15	Nieprawid³owe wyniki diagnostycznych badañ obrazowych serca i kr¹¿enia wieñcowego
proksymalne kompresyjne zwê¿enie lewy têtnica p³ucny	ICD10:I28.8	1	4	Inne okreœlone choroby naczyñ p³ucnych
implantacja stent sinus-xl optimed 18x30 milimetr do lewy têtnica p³ucny	ICD10:Z95.8	1	4	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
cewnikowaniu serce	ICD10:Z98.8	1	514	Inne okreœlone stany po zabiegach chirurgicznych
implantacja stent sinus xl 18x 30 milimetr	ICD10:Z95.8	1	4	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
implantacja stent cp 45 na cewnik biba 18x 40 milimetr	ICD10:Z95.8	1	3	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
dyslokacja stent	ICD10:T82.5	1	3	Mechaniczne powik³anie innych urz¹dzeñ i implantów sercowych i naczyniowych
hlhs	ICD10:Q23.4	358	358	Zespó³ niedorozwoju lewej czêœci serca
wrodzony wada serce pod postaæ atrezja zastawka p³ucny	ICD10:Q22.0	19	21	Zaroœniêcie zastawki pnia p³ucnego
podwójny odejœcie wielki naczynie z prawy komora	ICD10:Q20.1	8	8	Odejœcie obu du¿ych naczyñ z prawej komory
dodatkowy po³¹czenie systemowy - p³ucny	ICD10:Q25.7	7	13	Inne wrodzone wady rozwojowe pnia p³ucnego
zespolenie systemowo-p³ucnym prawostronnym	ICD10:Z98.8	27	58	Inne okreœlone stany po zabiegach chirurgicznych
unifokalizacji lewostronny	ICD10:Z98.8	4	5	Inne okreœlone stany po zabiegach chirurgicznych
zespolenie centralny lewostronny	ICD10:Z98.8	3	3	Inne okreœlone stany po zabiegach chirurgicznych
operacja plastyka zastawka pieñ têtnica p³ucny i droga wyp³yw prawy komora	ICD10:Z98.8	3	9	Inne okreœlone stany po zabiegach chirurgicznych
implantacja stent palmaz-genesis w droga wyp³yw prawy komora	ICD10:Z95.8	3	9	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
balonoplastyce i implantacja drugi stent palmaz-genesis ( 8x29 milimetr ) w droga wyp³yw prawy komora	ICD10:Z95.8	3	9	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
implantacja trzeci stent palmaz-genesis w droga wyp³yw prawy komora	ICD10:Z95.8	3	9	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
implantacja stent valeo 8x18 milimetr do ga³êzie p³atowy dolny prawy têtnica p³ucny	ICD10:Z95.8	5	15	Obecnoœæ innych implantów i przeszczepów sercowo-naczyniowych
obustronny niedro¿noœæ têtnica udowy	ICD10:I70.8	3	10	Mia¿d¿yca innych têtnic
subkliniczna niedoczynnoœæ tarczyca	ICD10:E02	24	43	Subkliniczna postaæ niedoczynnoœci tarczycy z powodu niedoboru jodu
³agodny arytmia komorowy	ICD10:I49.3	25	43	
znieczulenie ogólny	ICD10:Z98.8	1	124	Inne okreœlone stany po zabiegach chirurgicznych
wrodzony wada serce pod postaæ istotny niedomykalnoœæ z ³agodny zwê¿enie zastawka aortalny	ICD10:Q23	1	1	Wrodzone wady rozwojowe zastawki aortalnej i zastawki mitralnej
istotny niedomykalnoœæ mitralny w mechanizm wypadania oba p³atek	ICD10:I34.1	5	5	Wypadanie p³atka zastawki mitralnej
przewlek³y niewydolnoœæ serce z zachowaæ fakcja wyrzutowy	ICD10:I50	4	6	Niewydolnoœæ serca
³agodny niedomykalnoœæ trójdzielny	ICD10:I36.1	24	31	Niereumatyczna niedomykalnoœæ zastawki trójdzielnej
poszerzenie aorta wstêpowaæ z ³agodny niedomykalnoœæ aortalny	ICD10:I35.1	1	1	Niedomykalnoœæ zastawki aortalnej
napadowy migotanie przedsionek	ICD10:I48	200	200	Migotanie i trzepotanie przedsionków
okreœlony dysplazja tkanka ³¹czny z wada wrodzony	ICD10:Q77.9	6	18	Osteochondrodysplazja z upoœledzeniem wzrostu koœci d³ugich i krêgos³upa, nieokreœlona
deformacja czaszka	ICD10:Q75	7	18	Inne wrodzone wady rozwojowe koœci czaszki i twarzy
niskoros³oœæ	ICD10:E34.3	12	18	Niskoros³oœæ niesklasyfikowana gdzie indziej
kyfoskolioz¹ z deformacja krêg th/l	ICD10:Q76.3	6	15	Wrodzone skrzywienie boczne krêgos³upa spowodowane wrodzon¹ wad¹ rozwojow¹ koœci
podejrzenie zespó³ ehlersa-danlosa - typ kyfoskoliotyczny	ICD10:Q79.6	7	7	Zespó³ Ehlersa-Danlosa
wrodzony ³amliwoœæ koœæ typ v	ICD10:Q78.0	18	18	Kostnienie niedoskona³e
osteoporoza	ICD10:M81.9	89	89	Osteoporoza, nieokreœlona
hypowitaminoza d	ICD10:E55	12	12	Niedobór witaminy D
hiperkalciuria	ICD10:E83.5	11	15	Zaburzenia przemian wapnia
wypadania oba p³atek	ICD10:I34.1	9	9	Wypadanie p³atka zastawki mitralnej
ma³y niedomykalnoœæ trójdzielny	ICD10:I36.1	4	7	Niereumatyczna niedomykalnoœæ zastawki trójdzielnej
poszerzenie aorta wstêpowaæ z ma³y niedomykalnoœæ aortalny w daleki odcinek kinkingowaty przebieg aorta	ICD10:I35.1	1	1	Niedomykalnoœæ zastawki aortalnej
napadowy migotanie przedsionków/trzepotanie przedsionek	ICD10:I48	2	2	Migotanie i trzepotanie przedsionków
