Adenozynodifosfocukry	C0001462	Biologically Active Substance
Adenozynodwufosfocukry	C0001462	Biologically Active Substance
Kinaza adenozynowa	C0001464	Enzyme
Adenozynomonofosforan	C0001465	Biologically Active Substance
Kwas adenylowy	C0001465	Biologically Active Substance
AMP	C0001465	Biologically Active Substance
Adenozynofosfosiarczan	C0001468	Biologically Active Substance
Receptory purynergiczne P1	C0001471	Receptor
Adenozynotrifosfatazy	C0001473	Enzyme
Adenozynotrójfosfataza	C0001473	Enzyme
ATPazy	C0001473	Enzyme
ATPazy transportujące wapń	C0001476	Enzyme
ATPaza transportująca Ca(2+)	C0001476	Enzyme
Adenozynotrifosfataza wapniowa	C0001476	Enzyme
ATPaza wapniowa	C0001476	Enzyme
ATPaza transportująca jony wapnia	C0001476	Enzyme
Adenozynotrójfosfataza wapniowa	C0001476	Enzyme
Pompa wapniowa zależna od ATP	C0001476	Enzyme
ATPaza magnezowo-wapniowa	C0001477	Enzyme
ATPaza Ca(2+)Mg(2+)	C0001477	Enzyme
Adenozynotrójfosfataza magnezowa	C0001477	Enzyme
ATPaza magnezowa	C0001477	Enzyme
Adenozynotrifosfataza magnezowa	C0001477	Enzyme
ATPaza sodowo-potasowa	C0001479	Enzyme
Adenozynotrifosfataza sodowo-potasowa	C0001479	Enzyme
Pompa sodowo-potasowa	C0001479	Enzyme
ATPaza wymieniająca sodowo-potasowa	C0001479	Enzyme
Adenozynotrójfosfataza sodowo-potasowa	C0001479	Enzyme
Adenozynotrifosforan	C0001480	Biologically Active Substance
Adenozynotrójfosforan	C0001480	Biologically Active Substance
ATP	C0001480	Biologically Active Substance
Adenowirusy	C0001483	Virus
Zakażenia adenowirusami	C0001486	Disease or Syndrome
Zakażenie adenowirusami	C0001486	Disease or Syndrome
Zakażenia adenowirusami ludzkimi	C0001487	Disease or Syndrome
Zakażenie adenowirusami człowieka	C0001487	Disease or Syndrome
Zakażenie Adenovirus hominis	C0001487	Disease or Syndrome
Aviadenovirus	C0001489	Virus
Adenowirusy ptaków	C0001489	Virus
Wirusy Gal	C0001489	Virus
Wirusy Celo	C0001489	Virus
Adenowirusy ludzkie	C0001490	Virus
Adenowirusy człowieka	C0001490	Virus
Adenowirus ludzki	C0001490	Virus
Wirusy APC	C0001490	Virus
Adenowirusy małp	C0001491	Virus
Cyklazy adenylilowe	C0001492	Enzyme
Cyklaza adenylowa	C0001492	Enzyme
Cyklaza adenilowa	C0001492	Enzyme
Kinaza adenylanowa	C0001497	Enzyme
Liaza adenylobursztynianowa	C0001502	Enzyme
Syntaza adenylobursztynianowa	C0001503	Enzyme
Adenyloimidodifosforan	C0001506	Pharmacologic Substance
Adeniloimidodwufosforan	C0001506	Pharmacologic Substance
Zrosty	C0001511	Pathologic Function
Zrosty chirurgiczne	C0001511	Pathologic Function
Zrosty tkankowe chirurgiczne	C0001511	Pathologic Function
Zrosty tkankowe	C0001511	Pathologic Function
Przyczepność	C0001515	Natural Phenomenon or Process
Adhezja	C0001515	Natural Phenomenon or Process
Przyleganie	C0001515	Natural Phenomenon or Process
Substancje klejące	C0001516	Manufactured Object
Kleje kolagenowe	C0001516	Manufactured Object
Kleje roślinne	C0001516	Manufactured Object
Zespół Adiego	C0001519	Disease or Syndrome
Tkanka tłuszczowa	C0001527	Tissue
Otyłość bolesna	C0001529	Disease or Syndrome
Choroba Dercuma	C0001529	Disease or Syndrome
Tłuszczakowatość bolesna	C0001529	Disease or Syndrome
Tłuszczaki bolesne	C0001529	Disease or Syndrome
Zaburzenia przystosowania	C0001546	Mental or Behavioral Dysfunction
Depresja reaktywna	C0001546	Mental or Behavioral Dysfunction
Niedostosowanie społeczne	C0001546	Mental or Behavioral Dysfunction
Nieprzystosowanie społeczne	C0001546	Mental or Behavioral Dysfunction
Zaburzenia adaptacji społecznej	C0001546	Mental or Behavioral Dysfunction
Czynniki immunostymulujące	C0001551	Immunologic Factor
Adiuwanty immunologiczne	C0001551	Immunologic Factor
Immunostymulatory	C0001551	Immunologic Factor
Immunoaktywatory	C0001551	Immunologic Factor
Leki wspomagające farmaceutyczne	C0001552	Chemical Viewed Functionally
Adiuwanty farmaceutyczne	C0001552	Chemical Viewed Functionally
Leki wspomagające	C0001552	Chemical Viewed Functionally
Podawanie zapoliczkowe	C0001557	Therapeutic or Preventive Procedure
Zapoliczkowe podawanie leków	C0001557	Therapeutic or Preventive Procedure
Podawanie przezskórne	C0001558	Therapeutic or Preventive Procedure
Przezskórne podawanie leków	C0001558	Therapeutic or Preventive Procedure
Podawanie wziewne	C0001559	Health Care Activity
Wziewne podawanie leków	C0001559	Health Care Activity
Podawanie leków do układu oddechowego	C0001559	Health Care Activity
Podawanie donosowe	C0001560	Therapeutic or Preventive Procedure
Donosowe podawanie leków	C0001560	Therapeutic or Preventive Procedure
Podawanie dopochwowe	C0001561	Therapeutic or Preventive Procedure
Dopochwowe podawanie leków	C0001561	Therapeutic or Preventive Procedure
Podawanie dopęcherzowe	C0001562	Therapeutic or Preventive Procedure
Dopęcherzowe podawanie leków	C0001562	Therapeutic or Preventive Procedure
Podawanie doustne	C0001563	Therapeutic or Preventive Procedure
Podawanie do pyska	C0001563	Therapeutic or Preventive Procedure
Podawanie do jamy gębowej	C0001563	Therapeutic or Preventive Procedure
Doustne podawanie leków	C0001563	Therapeutic or Preventive Procedure
Podawanie podjęzykowe	C0001565	Functional Concept
Podawanie miejscowe	C0001566	Therapeutic or Preventive Procedure
Leczenie miejscowe	C0001566	Therapeutic or Preventive Procedure
Miejscowe podawanie leków	C0001566	Therapeutic or Preventive Procedure
Terapia miejscowa	C0001566	Therapeutic or Preventive Procedure
Zastosowanie miejscowe	C0001566	Therapeutic or Preventive Procedure
Personel administracyjny	C0001568	Professional or Occupational Group
Pracownicy administracyjni	C0001568	Professional or Occupational Group
Izba przyjęć	C0001573	Health Care Related Organization
Oddział przyjęć pacjentów	C0001573	Health Care Related Organization
Przydatki macicy	C0001575	Body Part, Organ, or Organ Component
Choroby przydatków	C0001576	Disease or Syndrome
Zachowanie młodzieży	C0001580	Individual Behavior
Medycyna wieku dorastania	C0001581	Biomedical Occupation or Discipline
Medycyna okresu dojrzewania	C0001581	Biomedical Occupation or Discipline
Medycyna wieku rozwojowego	C0001581	Biomedical Occupation or Discipline
Psychiatria wieku dorastania	C0001583	Biomedical Occupation or Discipline
Psychiatria młodzieży w okresie dorastania	C0001583	Biomedical Occupation or Discipline
Psychologia wieku dorastania	C0001584	Biomedical Occupation or Discipline
Młodociani hospitalizowani	C0001585	Patient or Disabled Group
Młodzież hospitalizowana	C0001585	Patient or Disabled Group
Młodociani w instytucjach opiekuńczych	C0001586	Patient or Disabled Group
Adopcja	C0001593	Social Behavior
Adosterol	C0001595	Indicator, Reagent, or Diagnostic Aid
6-jodometylonorcholesterol	C0001595	Indicator, Reagent, or Diagnostic Aid
Kora nadnercza	C0001613	Body Part, Organ, or Organ Component
Choroby kory nadnerczy	C0001614	Disease or Syndrome
Próby czynnościowe kory nadnerczy	C0001616	Diagnostic Procedure
Kortykosteroidy	C0001617	Hormone
Hormony kory nadnerczy	C0001617	Hormone
Kortykoidy	C0001617	Hormone
Nowotwory kory nadnercza	C0001618	Neoplastic Process
Choroby nadnerczy	C0001621	Disease or Syndrome
Nadczynność kory nadnerczy	C0001622	Disease or Syndrome
Hiperkortycyzm	C0001622	Disease or Syndrome
Niewydolność nadnerczy	C0001623	Disease or Syndrome
Niewydolność kory nadnerczy	C0001623	Disease or Syndrome
Nowotwory nadnerczy	C0001624	Neoplastic Process
Nowotwory nadnerczy	C0001624	Neoplastic Process
Nadnercza	C0001625	Body Part, Organ, or Organ Component
Gruczoły nadnerczowe	C0001625	Body Part, Organ, or Organ Component
Nadnercze	C0001625	Body Part, Organ, or Organ Component
Przerost nadnerczy wrodzony	C0001627	Disease or Syndrome
Rdzeń nadnercza	C0001629	Body Part, Organ, or Organ Component
Guz z odprysku kory nadnercza	C0001630	Neoplastic Process
Ektopowy guz kory nadnercza	C0001630	Neoplastic Process
Adrenalektomia	C0001632	Therapeutic or Preventive Procedure
Wycięcie nadnercza	C0001632	Therapeutic or Preventive Procedure
Czynniki adrenergiczne	C0001637	Pharmacologic Substance
Adrenomimetyki	C0001637	Pharmacologic Substance
Receptory adrenergiczne alfa 1	C0001638	Receptor
Receptory adrenergiczne alfa 2	C0001639	Receptor
Agoniści adrenergiczni alfa	C0001640	Pharmacologic Substance
Agoniści receptora adrenergicznego alfa	C0001640	Pharmacologic Substance
Alfa-mimetyki	C0001640	Pharmacologic Substance
Antagoniści adrenergiczni alfa	C0001641	Pharmacologic Substance
Adrenolityki alfa	C0001641	Pharmacologic Substance
alfa-adrenolityki	C0001641	Pharmacologic Substance
Leki alfa-adrenolityczne	C0001641	Pharmacologic Substance
Blokery alfa	C0001641	Pharmacologic Substance
Leki blokujące receptory alfa-adrenergiczne	C0001641	Pharmacologic Substance
Receptory adrenergiczne beta 1	C0001642	Receptor
Receptory adrenergiczne beta 2	C0001643	Receptor
Agoniści adrenergiczni beta	C0001644	Pharmacologic Substance
Beta-mimetyki	C0001644	Pharmacologic Substance
Agoniści receptora adrenergicznego beta	C0001644	Pharmacologic Substance
Antagoniści adrenergiczni beta	C0001645	Pharmacologic Substance
Beta-adrenolityki	C0001645	Pharmacologic Substance
Blokery beta	C0001645	Pharmacologic Substance
Leki blokujące receptory beta-adrenergiczne	C0001645	Pharmacologic Substance
Środki blokujące receptory adrenergiczne beta	C0001645	Pharmacologic Substance
Włókna adrenergiczne	C0001646	Tissue
Agoniści adrenergiczni	C0001648	Pharmacologic Substance
Adrenochrom	C0001652	Organic Chemical
Hormon adrenokortykotropowy	C0001655	Hormone
Kortykotropina	C0001655	Hormone
ACTH	C0001655	Hormone
Adrenokortykotropina	C0001655	Hormone
Adrenodoksyna	C0001657	Biologically Active Substance
Adsorpcja	C0001674	Natural Phenomenon or Process
Wiązanie powierzchniowe	C0001674	Natural Phenomenon or Process
Dorośli	C0001675	Age Group
Oświadczenie woli	C0001683	Intellectual Product
Oświadczenie pro futuro	C0001683	Intellectual Product
Dyrektywa na przyszłość	C0001683	Intellectual Product
Dyrektywa wyprzedzająca	C0001683	Intellectual Product
Oświadczenie woli pacjenta	C0001683	Intellectual Product
Reklama	C0001690	Occupational Activity
Aedes	C0001692	Eukaryote
Doskwierz	C0001692	Eukaryote
Aequorin	C0001694	Biologically Active Substance
Klebsiella pneumoniae	C0001699	Bacterium
Pałeczki twardzieli	C0001699	Bacterium
Klebsiella rhinoscleromatis	C0001699	Bacterium
Pałeczki zapalenia płuc	C0001699	Bacterium
Aerobioza	C0001702	Organism Function
Aerococcus	C0001703	Bacterium
Aeromonas	C0001705	Bacterium
Połykanie powietrza	C0001707	Mental or Behavioral Dysfunction
Środki rozpraszające aerozole	C0001711	Chemical Viewed Functionally
Medycyna lotnicza i kosmiczna	C0001713	Biomedical Occupation or Discipline
Medycyna lotnicza	C0001713	Biomedical Occupation or Discipline
Medycyna kosmiczna	C0001713	Biomedical Occupation or Discipline
Afekt	C0001721	Mental Process
Zaburzenia afektywne psychotyczne	C0001723	Mental or Behavioral Dysfunction
Zaburzenia nastroju psychotyczne	C0001723	Mental or Behavioral Dysfunction
Zaburzenia nastroju i emocji psychotyczne	C0001723	Mental or Behavioral Dysfunction
Psychozy afektywne	C0001723	Mental or Behavioral Dysfunction
Zaburzenia schizoafektywne	C0001723	Mental or Behavioral Dysfunction
Objawy afektywne	C0001726	Sign or Symptom
Zaburzenia życia uczuciowego	C0001726	Sign or Symptom
Zaburzenia sfery uczuciowej	C0001726	Sign or Symptom
Zespół pętli doprowadzającej	C0001727	Disease or Syndrome
Drogi aferentne	C0001728	Body Part, Organ, or Organ Component
Znaczniki powinowactwa	C0001730	Indicator, Reagent, or Diagnostic Aid
Afganistan	C0001732	Geographic Area
Afibrynogenemia	C0001733	Disease or Syndrome
Niedobór fibrynogenu	C0001733	Disease or Syndrome
Aflatoksyny	C0001734	Hazardous or Poisonous Substance
Afryka	C0001737	Geographic Area
Afryka na południe od Sahary	C0001738	Geographic Area
Afryka Środkowa	C0001740	Geographic Area
Afryka Wschodnia	C0001741	Geographic Area
Afryka Północna	C0001745	Geographic Area
Afryka Południowa	C0001746	Geographic Area
Afryka Zachodnia	C0001747	Geographic Area
Pomór koni afrykański	C0001748	Disease or Syndrome
Wirusy pomoru afrykańskiego koni	C0001749	Virus
Wirusy AHS	C0001749	Virus
Pomór świń afrykański	C0001752	Disease or Syndrome
Wirus pomoru afrykańskiego świń	C0001753	Virus
Opieka poszpitalna	C0001758	Health Care Activity
Opieka nad rekonwalescentem	C0001758	Health Care Activity
Obraz następczy-okulistyka	C0001762	Mental Process
Powidoki	C0001762	Mental Process
Agammaglobulinemia	C0001768	Disease or Syndrome
Hipogammaglobulinemia	C0001768	Disease or Syndrome
Agar	C0001771	Indicator, Reagent, or Diagnostic Aid
Agaricales	C0001774	Fungus
Agaricaceae	C0001774	Fungus
Cortinarius	C0001774	Fungus
Agaricus	C0001775	Fungus
Pieczarka	C0001775	Fungus
Wiek szkieletowy	C0001780	Diagnostic Procedure
Wiek kostny	C0001780	Diagnostic Procedure
Wiek zębowy	C0001781	Diagnostic Procedure
Rozkład wieku	C0001782	Quantitative Concept
Czynniki wieku	C0001783	Temporal Concept
Osoby starsze	C0001792	Population Group
Ludzie starsi	C0001792	Population Group
Wiek podeszły	C0001792	Population Group
Wiek trzeci	C0001792	Population Group
Osoby w wieku podeszłym	C0001792	Population Group
Osoby powyżej 80 lat	C0001795	Age Group
Osoby w wieku 80 lat i powyżej	C0001795	Age Group
Starcy	C0001795	Age Group
United States Agency for International Development	C0001796	Self-help or Relief Organization
Aglutynacja	C0001801	Molecular Function
Testy aglutynacyjne	C0001802	Laboratory Procedure
Odczyny aglutynacyjne	C0001802	Laboratory Procedure
Aglutyniny	C0001804	Immunologic Factor
Agresja	C0001807	Individual Behavior
Starzenie się	C0001811	Organism Function
Agmatyna	C0001814	Biologically Active Substance
Zwłóknienie szpiku pierwotne	C0001815	Neoplastic Process
Klonalny nowotwór mieloproliferacyjny	C0001815	Neoplastic Process
Samoistne zwłóknienie szpiku	C0001815	Neoplastic Process
Pierwotna mielofibroza	C0001815	Neoplastic Process
Pierwotne zwłóknienie szpiku	C0001815	Neoplastic Process
Niebiałaczkowy rozrost szpiku	C0001815	Neoplastic Process
Metaplazja szpiku	C0001815	Neoplastic Process
Agnozja	C0001816	Mental or Behavioral Dysfunction
Nastawienie bojownicze	C0001817	Social Behavior
Agorafobia	C0001818	Mental or Behavioral Dysfunction
Lęk przestrzeni	C0001818	Mental or Behavioral Dysfunction
Agranulocytoza	C0001824	Disease or Syndrome
Granulocytopenia	C0001824	Disease or Syndrome
Agrafia	C0001825	Mental or Behavioral Dysfunction
Choroby rolników	C0001828	Disease or Syndrome
Rolnictwo	C0001829	Occupation or Discipline
Agrobacterium	C0001830	Bacterium
Zasiłki rodzinne	C0001843	Governmental or Regulatory Activity
Zespół otępienny AIDS	C0001849	Disease or Syndrome
Demencja w przebiegu AIDS	C0001849	Disease or Syndrome
Otępienie w przebiegu AIDS	C0001849	Disease or Syndrome
Zespół AIDS-otępienie	C0001849	Disease or Syndrome
Encefalopatia w zakażeniu HIV	C0001849	Disease or Syndrome
Otępienie związane z neuroinfekcją HIV	C0001849	Disease or Syndrome
Encefalopatia w AIDS	C0001849	Disease or Syndrome
Serodiagnostyka AIDS	C0001852	Laboratory Procedure
Serodiagnostyka HIV	C0001852	Laboratory Procedure
Serologia AIDS	C0001852	Laboratory Procedure
Zespół związany z AIDS	C0001857	Disease or Syndrome
ARC	C0001857	Disease or Syndrome
Zespół pochodny AIDS	C0001857	Disease or Syndrome
Ainhum	C0001860	Disease or Syndrome
Powietrze	C0001861	Substance
Klimatyzacja	C0001864	Human-caused Phenomenon or Process
Jonizacja powietrza	C0001866	Natural Phenomenon or Process
Mikrobiologia powietrza	C0001867	Phenomenon or Process
Ruch powietrza	C0001868	Natural Phenomenon or Process
Polutanty powietrza	C0001869	Hazardous or Poisonous Substance
Polutanty powietrza w zakładach pracy	C0001871	Hazardous or Poisonous Substance
Polutanty powietrza promieniotwórcze	C0001872	Hazardous or Poisonous Substance
Zanieczyszczenie powietrza	C0001873	Environmental Effect of Humans
Zanieczyszczenie powietrza promieniotwórcze	C0001874	Environmental Effect of Humans
Radioaktywne zanieczyszczenie powietrza	C0001874	Environmental Effect of Humans
Ciśnienie powietrza	C0001876	Natural Phenomenon or Process
Worki powietrzne	C0001878	Body Part, Organ, or Organ Component
Pęcherz pławny	C0001878	Body Part, Organ, or Organ Component
Samoloty	C0001881	Manufactured Object
Fotele wyrzucane	C0001881	Manufactured Object
Helikoptery	C0001881	Manufactured Object
Niedrożność dróg oddechowych	C0001883	Disease or Syndrome
Ograniczenie przepływu w drogach oddechowych	C0001883	Disease or Syndrome
Obturacja dróg oddechowych	C0001883	Disease or Syndrome
Upośledzenie drożności dróg oddechowych	C0001883	Disease or Syndrome
Opory wentylacyjne	C0001884	Diagnostic Procedure
Opór powietrza w drogach oddechowych	C0001884	Diagnostic Procedure
Ajmalina	C0001888	Pharmacologic Substance
Mutyzm akinetyczny	C0001889	Disease or Syndrome
Wirus białaczki myszy AKR	C0001892	Virus
Alabama	C0001895	Geographic Area
Alametycyna	C0001897	Antibiotic
Alanina	C0001898	Biologically Active Substance
Transaminaza alaninowa	C0001899	Enzyme
AlAT	C0001899	Enzyme
Aminotransferaza alaninowa	C0001899	Enzyme
Racemaza alaninowa	C0001900	Enzyme
Ligaza alanino-tRNA	C0001904	Enzyme
Syntetaza alanylo-t-RNA	C0001904	Enzyme
Alaska	C0001905	Geographic Area
Albania	C0001909	Geographic Area
Albendazol	C0001911	Pharmacologic Substance
Alberta	C0001914	Geographic Area
Bielactwo	C0001916	Disease or Syndrome
Albinizm	C0001916	Disease or Syndrome
Albuminy	C0001924	Biologically Active Substance
Albuminuria	C0001925	Finding
Wydalanie albuminy z moczem	C0001925	Finding
Obecność albumin w moczu	C0001925	Finding
Salbutamol	C0001927	Pharmacologic Substance
Albuterol	C0001927	Pharmacologic Substance
Alcaligenes	C0001930	Bacterium
Alchemia	C0001932	Occupation or Discipline
Błękit alcianowy	C0001933	Indicator, Reagent, or Diagnostic Aid
Zaburzenia amnestyczne alkoholowe	C0001940	Mental or Behavioral Dysfunction
Zespół amnestyczny alkoholowy	C0001940	Mental or Behavioral Dysfunction
Dehydrogenaza alkoholowa	C0001942	Enzyme
Leki stosowane w leczeniu alkoholizmu	C0001947	Pharmacologic Substance
Picie alkoholu	C0001948	Individual Behavior
Spożywanie alkoholu	C0001948	Individual Behavior
Oksydoreduktazy alkoholowe	C0001954	Enzyme
Dehydrogenazy alkoholowe	C0001954	Enzyme
Majaczenie alkoholowe	C0001957	Disease or Syndrome
Delirium alkoholowe	C0001957	Disease or Syndrome
Delirium tremens	C0001957	Disease or Syndrome
Majaczenie drżenne	C0001957	Disease or Syndrome
Etanol	C0001962	Pharmacologic Substance
Alkohol etylowy	C0001962	Pharmacologic Substance
Metanol	C0001963	Hazardous or Poisonous Substance
Alkohol metylowy	C0001963	Hazardous or Poisonous Substance
1-propanol	C0001964	Pharmacologic Substance
Alkohol propylowy	C0001964	Pharmacologic Substance
